bit_length,semiprime,lattice_dimension,precision_parameter,smoothness_bound,sr_pairs,ground_truth_sr_pairs
40,6.86958E+11,14,4,196,2,3
40,6.93373E+11,14,4,196,0,4
40,7.809E+11,14,4,196,0,0
40,6.39182E+11,14,4,196,2,2
40,7.61952E+11,14,4,196,1,1
40,7.13E+11,14,4,196,3,8
40,7.27193E+11,14,4,196,2,3
40,6.7743E+11,14,4,196,4,6
40,9.74969E+11,14,4,196,13,19
40,6.57067E+11,14,4,196,6,7
40,8.45373E+11,14,4,196,1,1
40,8.81546E+11,14,4,196,3,4
40,6.50187E+11,14,4,196,6,6
40,6.4668E+11,14,4,196,3,5
40,5.99035E+11,14,4,196,1,2
40,7.97918E+11,14,4,196,4,4
40,7.01581E+11,14,4,196,6,13
40,7.49518E+11,14,4,196,2,2
40,9.93756E+11,14,4,196,11,28
40,5.98085E+11,14,4,196,8,11
40,7.26683E+11,14,4,196,8,9
40,9.17265E+11,14,4,196,3,6
40,7.34607E+11,14,4,196,3,4
40,6.53092E+11,14,4,196,2,6
40,7.43528E+11,14,4,196,2,3
40,6.686E+11,14,4,196,3,6
40,7.59228E+11,14,4,196,11,13
40,7.03736E+11,14,4,196,2,2
40,6.97069E+11,14,4,196,0,0
40,6.6125E+11,14,4,196,0,0
40,7.25324E+11,14,4,196,1,2
40,8.59844E+11,14,4,196,1,3
40,8.49861E+11,14,4,196,2,2
40,6.99811E+11,14,4,196,2,2
40,9.06752E+11,14,4,196,7,9
40,6.63463E+11,14,4,196,14,25
40,7.81758E+11,14,4,196,0,1
40,9.31245E+11,14,4,196,0,0
40,6.02223E+11,14,4,196,0,0
40,8.20717E+11,14,4,196,1,3
40,6.21228E+11,14,4,196,2,2
40,6.51314E+11,14,4,196,6,8
40,7.21967E+11,14,4,196,7,10
40,7.77256E+11,14,4,196,1,1
40,6.14164E+11,14,4,196,2,2
40,8.76405E+11,14,4,196,1,1
40,7.12433E+11,14,4,196,1,4
40,9.33478E+11,14,4,196,2,2
40,6.7127E+11,14,4,196,10,17
40,7.6967E+11,14,4,196,7,12
40,5.89498E+11,14,4,196,3,3
40,7.06197E+11,14,4,196,2,2
40,7.6142E+11,14,4,196,0,0
40,6.19901E+11,14,4,196,1,1
40,9.02319E+11,14,4,196,11,16
40,8.49023E+11,14,4,196,10,20
40,7.19146E+11,14,4,196,3,6
40,6.45955E+11,14,4,196,19,32
40,5.8384E+11,14,4,196,7,12
40,5.86205E+11,14,4,196,0,0
40,5.7549E+11,14,4,196,0,0
40,6.3556E+11,14,4,196,0,0
40,5.75335E+11,14,4,196,1,2
40,5.611E+11,14,4,196,15,18
40,9.09871E+11,14,4,196,1,1
40,7.02681E+11,14,4,196,1,1
40,9.84102E+11,14,4,196,5,14
40,5.77039E+11,14,4,196,9,13
40,9.84795E+11,14,4,196,7,12
40,6.72586E+11,14,4,196,4,8
40,7.28644E+11,14,4,196,7,9
40,7.95461E+11,14,4,196,2,6
40,7.13404E+11,14,4,196,7,9
40,8.50551E+11,14,4,196,2,3
40,7.39177E+11,14,4,196,6,6
40,8.50831E+11,14,4,196,1,1
40,8.33402E+11,14,4,196,3,3
40,8.14566E+11,14,4,196,2,2
40,7.24943E+11,14,4,196,11,17
40,9.47822E+11,14,4,196,4,7
40,6.27623E+11,14,4,196,0,0
40,7.34976E+11,14,4,196,2,6
40,6.37085E+11,14,4,196,13,21
40,5.84335E+11,14,4,196,4,4
40,6.60904E+11,14,4,196,7,11
40,5.98409E+11,14,4,196,2,3
40,6.51957E+11,14,4,196,11,18
40,7.03611E+11,14,4,196,7,8
40,5.59313E+11,14,4,196,7,9
40,8.66721E+11,14,4,196,0,0
40,5.67049E+11,14,4,196,11,13
40,6.42313E+11,14,4,196,24,32
40,5.56798E+11,14,4,196,4,4
40,5.93574E+11,14,4,196,3,3
40,9.26374E+11,14,4,196,8,12
40,5.53863E+11,14,4,196,5,7
40,8.27222E+11,14,4,196,4,7
40,5.98284E+11,14,4,196,2,4
40,7.4303E+11,14,4,196,3,3
40,7.34091E+11,14,4,196,7,11
40,7.73525E+11,14,4,196,4,4
40,8.78589E+11,14,4,196,0,0
40,9.95908E+11,14,4,196,1,3
40,6.08175E+11,14,4,196,3,3
40,8.02271E+11,14,4,196,4,5
40,9.22214E+11,14,4,196,3,8
40,8.10311E+11,14,4,196,20,29
40,7.52439E+11,14,4,196,1,4
40,5.88135E+11,14,4,196,5,7
40,5.83168E+11,14,4,196,2,5
40,7.79607E+11,14,4,196,1,2
40,7.58628E+11,14,4,196,1,5
40,8.78023E+11,14,4,196,7,9
40,8.21548E+11,14,4,196,9,10
40,8.97337E+11,14,4,196,6,8
40,6.368E+11,14,4,196,2,3
40,5.94569E+11,14,4,196,2,5
40,7.01193E+11,14,4,196,11,17
40,6.28862E+11,14,4,196,12,19
40,6.16372E+11,14,4,196,1,1
40,7.60779E+11,14,4,196,4,5
40,7.1472E+11,14,4,196,1,1
40,8.3737E+11,14,4,196,10,18
40,7.88958E+11,14,4,196,3,3
40,8.40756E+11,14,4,196,5,6
40,8.69993E+11,14,4,196,2,3
40,8.54047E+11,14,4,196,4,5
40,9.85997E+11,14,4,196,3,5
40,6.01729E+11,14,4,196,7,8
40,6.83154E+11,14,4,196,4,4
40,8.85425E+11,14,4,196,15,21
40,8.72104E+11,14,4,196,0,0
40,7.28817E+11,14,4,196,2,4
40,8.92101E+11,14,4,196,1,3
40,9.68703E+11,14,4,196,5,7
40,7.94279E+11,14,4,196,0,2
40,5.91742E+11,14,4,196,5,5
40,5.68063E+11,14,4,196,0,0
40,8.99469E+11,14,4,196,2,2
40,9.09822E+11,14,4,196,1,2
40,7.97168E+11,14,4,196,4,6
40,7.27067E+11,14,4,196,4,6
40,8.41464E+11,14,4,196,4,7
40,7.6511E+11,14,4,196,3,3
40,9.40408E+11,14,4,196,4,5
40,6.40757E+11,14,4,196,2,6
40,6.60009E+11,14,4,196,3,9
40,8.81611E+11,14,4,196,2,3
40,5.63336E+11,14,4,196,9,13
40,5.90194E+11,14,4,196,4,8
40,6.09986E+11,14,4,196,3,7
40,6.87409E+11,14,4,196,0,1
40,9.04768E+11,14,4,196,2,2
40,8.01383E+11,14,4,196,1,1
40,6.98205E+11,14,4,196,1,2
40,5.79875E+11,14,4,196,1,2
40,5.98154E+11,14,4,196,4,4
40,5.93432E+11,14,4,196,3,5
40,9.12937E+11,14,4,196,3,3
40,6.6425E+11,14,4,196,9,12
40,7.77347E+11,14,4,196,2,4
40,6.49284E+11,14,4,196,2,5
40,9.95572E+11,14,4,196,0,0
40,8.43881E+11,14,4,196,13,20
40,5.51891E+11,14,4,196,3,4
40,7.98738E+11,14,4,196,3,4
40,6.82323E+11,14,4,196,6,6
40,9.20231E+11,14,4,196,4,4
40,6.61428E+11,14,4,196,5,10
40,7.60448E+11,14,4,196,5,12
40,6.53456E+11,14,4,196,11,18
40,9.4376E+11,14,4,196,4,4
40,5.62069E+11,14,4,196,5,5
40,6.62641E+11,14,4,196,9,12
40,8.75223E+11,14,4,196,10,13
40,8.71521E+11,14,4,196,6,7
40,5.92482E+11,14,4,196,4,6
40,8.30776E+11,14,4,196,4,5
40,5.8139E+11,14,4,196,2,4
40,7.34207E+11,14,4,196,7,10
40,6.58861E+11,14,4,196,2,2
40,6.71595E+11,14,4,196,5,5
40,8.01691E+11,14,4,196,5,7
40,5.95813E+11,14,4,196,0,0
40,7.30087E+11,14,4,196,3,5
40,6.73406E+11,14,4,196,15,17
40,9.64621E+11,14,4,196,6,9
40,6.84481E+11,14,4,196,1,3
40,9.81123E+11,14,4,196,0,0
40,6.19884E+11,14,4,196,4,4
40,5.62462E+11,14,4,196,3,3
40,5.57046E+11,14,4,196,0,1
70,7.69221E+20,24,4,576,0,
70,8.67628E+20,24,4,576,1,
70,9.64576E+20,24,4,576,0,
70,6.43043E+20,24,4,576,0,
70,1.0249E+21,24,4,576,0,
70,8.75777E+20,24,4,576,0,
70,6.86063E+20,24,4,576,0,
70,8.72464E+20,24,4,576,0,
70,7.56384E+20,24,4,576,0,
70,6.76464E+20,24,4,576,0,
70,9.03521E+20,24,4,576,0,
70,1.011E+21,24,4,576,0,
70,7.432E+20,24,4,576,0,
70,5.95331E+20,24,4,576,0,
70,9.72591E+20,24,4,576,0,
70,6.73939E+20,24,4,576,1,
70,7.41193E+20,24,4,576,0,
70,9.3812E+20,24,4,576,0,
70,6.32021E+20,24,4,576,1,
70,6.05658E+20,24,4,576,0,
70,7.27761E+20,24,4,576,1,
70,1.05248E+21,24,4,576,1,
70,9.92095E+20,24,4,576,0,
70,6.30785E+20,24,4,576,0,
70,7.81229E+20,24,4,576,0,
70,9.47469E+20,24,4,576,0,
70,6.90262E+20,24,4,576,0,
70,6.98864E+20,24,4,576,0,
70,9.89803E+20,24,4,576,0,
70,6.10241E+20,24,4,576,1,
70,1.02823E+21,24,4,576,0,
70,8.99383E+20,24,4,576,0,
70,7.00412E+20,24,4,576,0,
70,7.69947E+20,24,4,576,0,
70,6.17841E+20,24,4,576,0,
70,7.22407E+20,24,4,576,0,
70,8.93796E+20,24,4,576,1,
70,6.81388E+20,24,4,576,0,
70,6.32287E+20,24,4,576,0,
70,7.10581E+20,24,4,576,0,
70,8.39723E+20,24,4,576,0,
70,7.93258E+20,24,4,576,0,
70,7.08312E+20,24,4,576,0,
70,5.93232E+20,24,4,576,0,
70,1.06561E+21,24,4,576,0,
70,7.94111E+20,24,4,576,0,
70,9.42519E+20,24,4,576,0,
70,6.42653E+20,24,4,576,0,
70,7.29919E+20,24,4,576,0,
70,5.97219E+20,24,4,576,0,
70,9.51657E+20,24,4,576,0,
70,9.49763E+20,24,4,576,0,
70,6.26222E+20,24,4,576,1,
70,8.08654E+20,24,4,576,0,
70,6.33113E+20,24,4,576,1,
70,7.67067E+20,24,4,576,0,
70,6.4691E+20,24,4,576,0,
70,7.97594E+20,24,4,576,0,
70,9.99995E+20,24,4,576,0,
70,6.32468E+20,24,4,576,0,
70,8.92682E+20,24,4,576,0,
70,6.76023E+20,24,4,576,0,
70,5.92741E+20,24,4,576,0,
70,8.72169E+20,24,4,576,0,
70,6.43003E+20,24,4,576,0,
70,6.85052E+20,24,4,576,0,
70,7.36381E+20,24,4,576,0,
70,9.32399E+20,24,4,576,0,
70,7.13146E+20,24,4,576,0,
70,1.04177E+21,24,4,576,0,
70,6.10761E+20,24,4,576,0,
70,6.76367E+20,24,4,576,0,
70,9.12504E+20,24,4,576,0,
70,9.78055E+20,24,4,576,0,
70,1.01732E+21,24,4,576,0,
70,7.32946E+20,24,4,576,0,
70,8.35765E+20,24,4,576,0,
70,7.33939E+20,24,4,576,0,
70,7.60855E+20,24,4,576,0,
70,6.25761E+20,24,4,576,0,
70,8.4434E+20,24,4,576,0,
70,6.4035E+20,24,4,576,2,
70,7.30166E+20,24,4,576,0,
70,9.15027E+20,24,4,576,0,
70,9.87836E+20,24,4,576,0,
70,1.08138E+21,24,4,576,0,
70,7.69253E+20,24,4,576,0,
70,6.89392E+20,24,4,576,0,
70,7.62746E+20,24,4,576,0,
70,6.32445E+20,24,4,576,0,
70,7.47901E+20,24,4,576,0,
70,5.93563E+20,24,4,576,0,
70,6.27958E+20,24,4,576,0,
70,9.96632E+20,24,4,576,0,
70,7.0485E+20,24,4,576,0,
70,1.10933E+21,24,4,576,0,
70,1.04897E+21,24,4,576,0,
70,7.11592E+20,24,4,576,0,
70,8.97315E+20,24,4,576,0,
70,5.93061E+20,24,4,576,0,
70,8.41889E+20,24,4,576,0,
70,6.85604E+20,24,4,576,0,
70,6.70726E+20,24,4,576,0,
70,6.16186E+20,24,4,576,0,
70,9.71328E+20,24,4,576,0,
70,6.8543E+20,24,4,576,0,
70,9.08703E+20,24,4,576,0,
70,6.43771E+20,24,4,576,0,
70,6.73125E+20,24,4,576,1,
70,6.63427E+20,24,4,576,0,
70,6.15593E+20,24,4,576,0,
70,7.29276E+20,24,4,576,0,
70,7.59862E+20,24,4,576,0,
70,8.37339E+20,24,4,576,0,
70,7.0424E+20,24,4,576,0,
70,7.8091E+20,24,4,576,0,
70,1.04396E+21,24,4,576,0,
70,7.66344E+20,24,4,576,0,
70,6.39432E+20,24,4,576,0,
70,6.43733E+20,24,4,576,1,
70,7.2006E+20,24,4,576,0,
70,6.87577E+20,24,4,576,0,
70,8.38814E+20,24,4,576,0,
70,7.04914E+20,24,4,576,1,
70,7.12695E+20,24,4,576,0,
70,6.07205E+20,24,4,576,0,
70,6.02927E+20,24,4,576,0,
70,6.83342E+20,24,4,576,1,
70,6.05567E+20,24,4,576,1,
70,6.11327E+20,24,4,576,0,
70,6.61862E+20,24,4,576,0,
70,9.2009E+20,24,4,576,0,
70,6.21192E+20,24,4,576,0,
70,9.08537E+20,24,4,576,0,
70,7.46756E+20,24,4,576,0,
70,7.79302E+20,24,4,576,0,
70,9.04409E+20,24,4,576,0,
70,7.78763E+20,24,4,576,1,
70,7.231E+20,24,4,576,0,
70,7.2566E+20,24,4,576,0,
70,8.37591E+20,24,4,576,0,
70,6.23244E+20,24,4,576,0,
70,7.39457E+20,24,4,576,1,
70,1.08517E+21,24,4,576,2,
70,6.34503E+20,24,4,576,0,
70,8.17952E+20,24,4,576,0,
70,6.60334E+20,24,4,576,0,
70,6.84447E+20,24,4,576,3,
70,6.64688E+20,24,4,576,0,
70,6.6614E+20,24,4,576,0,
70,5.96848E+20,24,4,576,1,
70,8.94834E+20,24,4,576,0,
70,7.82597E+20,24,4,576,0,
70,6.87375E+20,24,4,576,0,
70,9.78297E+20,24,4,576,0,
70,6.85073E+20,24,4,576,0,
70,6.10005E+20,24,4,576,0,
70,1.09404E+21,24,4,576,0,
70,6.62569E+20,24,4,576,0,
70,7.84875E+20,24,4,576,1,
70,8.7059E+20,24,4,576,0,
70,6.53996E+20,24,4,576,0,
70,6.35191E+20,24,4,576,0,
70,1.04314E+21,24,4,576,0,
70,6.5571E+20,24,4,576,1,
70,7.47679E+20,24,4,576,1,
70,7.47827E+20,24,4,576,0,
70,6.80608E+20,24,4,576,1,
70,5.99173E+20,24,4,576,0,
70,6.05241E+20,24,4,576,0,
70,1.17661E+21,24,4,576,1,
70,9.56222E+20,24,4,576,1,
70,6.21712E+20,24,4,576,0,
70,7.06249E+20,24,4,576,2,
70,7.38602E+20,24,4,576,0,
70,6.72025E+20,24,4,576,0,
70,8.32131E+20,24,4,576,1,
70,6.17367E+20,24,4,576,0,
70,6.16413E+20,24,4,576,0,
70,7.33024E+20,24,4,576,0,
70,6.55888E+20,24,4,576,0,
70,6.71158E+20,24,4,576,0,
70,7.18326E+20,24,4,576,0,
70,8.2143E+20,24,4,576,0,
70,7.51988E+20,24,4,576,0,
70,9.34466E+20,24,4,576,0,
70,1.12358E+21,24,4,576,0,
70,9.84532E+20,24,4,576,0,
70,6.29228E+20,24,4,576,0,
70,9.69622E+20,24,4,576,0,
70,7.91072E+20,24,4,576,0,
70,6.48629E+20,24,4,576,0,
70,7.45294E+20,24,4,576,0,
70,7.13655E+20,24,4,576,0,
70,8.86399E+20,24,4,576,0,
70,7.46368E+20,24,4,576,0,
70,9.62428E+20,24,4,576,0,
70,5.95729E+20,24,4,576,1,
70,8.07449E+20,24,4,576,0,
70,7.99327E+20,24,4,576,0,
70,7.78865E+20,24,4,576,0,
70,8.44443E+20,24,4,576,0,
70,7.14393E+20,24,4,576,1,
70,8.0108E+20,24,4,576,0,
70,7.91787E+20,24,4,576,1,
70,6.1063E+20,24,4,576,0,
70,6.6299E+20,24,4,576,0,
70,8.58618E+20,24,4,576,1,
70,7.76563E+20,24,4,576,0,
70,9.52676E+20,24,4,576,1,
70,6.65676E+20,24,4,576,0,
70,6.16485E+20,24,4,576,0,
70,1.10348E+21,24,4,576,0,
70,8.25579E+20,24,4,576,0,
70,8.65098E+20,24,4,576,1,
70,8.85031E+20,24,4,576,0,
70,6.98251E+20,24,4,576,0,
70,6.19176E+20,24,4,576,0,
70,6.92579E+20,24,4,576,0,
70,8.12864E+20,24,4,576,0,
70,9.01642E+20,24,4,576,0,
70,6.23369E+20,24,4,576,0,
70,7.12584E+20,24,4,576,0,
70,8.1293E+20,24,4,576,0,
70,8.54391E+20,24,4,576,0,
70,7.58947E+20,24,4,576,0,
70,7.29244E+20,24,4,576,1,
70,9.13127E+20,24,4,576,0,
70,8.03874E+20,24,4,576,0,
70,9.97416E+20,24,4,576,0,
70,7.78878E+20,24,4,576,0,
70,8.75963E+20,24,4,576,0,
70,6.97752E+20,24,4,576,0,
70,6.02286E+20,24,4,576,0,
70,8.82965E+20,24,4,576,0,
70,6.28841E+20,24,4,576,0,
70,6.1381E+20,24,4,576,0,
70,1.08629E+21,24,4,576,0,
70,9.15875E+20,24,4,576,0,
70,1.00789E+21,24,4,576,0,
70,6.54049E+20,24,4,576,0,
70,7.3147E+20,24,4,576,0,
70,1.11664E+21,24,4,576,1,
70,6.75079E+20,24,4,576,2,
70,6.36421E+20,24,4,576,1,
70,9.03807E+20,24,4,576,0,
70,1.0818E+21,24,4,576,1,
70,6.57825E+20,24,4,576,0,
70,7.39803E+20,24,4,576,0,
70,7.38614E+20,24,4,576,0,
70,8.18518E+20,24,4,576,1,
70,9.35702E+20,24,4,576,0,
70,6.38548E+20,24,4,576,1,
70,7.77959E+20,24,4,576,0,
70,7.58144E+20,24,4,576,0,
70,6.54906E+20,24,4,576,1,
70,5.94725E+20,24,4,576,0,
70,1.05078E+21,24,4,576,0,
70,9.60019E+20,24,4,576,0,
70,6.96185E+20,24,4,576,0,
70,6.18289E+20,24,4,576,0,
70,8.03996E+20,24,4,576,0,
70,7.55168E+20,24,4,576,0,
70,6.63514E+20,24,4,576,0,
70,6.01111E+20,24,4,576,0,
70,8.57374E+20,24,4,576,0,
70,6.57918E+20,24,4,576,0,
70,8.38348E+20,24,4,576,0,
70,9.91993E+20,24,4,576,0,
70,6.95456E+20,24,4,576,0,
70,8.26786E+20,24,4,576,0,
70,6.42225E+20,24,4,576,0,
70,6.30236E+20,24,4,576,0,
70,7.83889E+20,24,4,576,0,
70,9.23001E+20,24,4,576,1,
70,8.0622E+20,24,4,576,0,
70,8.92057E+20,24,4,576,0,
70,1.05559E+21,24,4,576,0,
70,8.64784E+20,24,4,576,0,
70,6.72799E+20,24,4,576,0,
70,7.76841E+20,24,4,576,0,
70,6.02328E+20,24,4,576,0,
70,7.30066E+20,24,4,576,0,
70,1.05103E+21,24,4,576,1,
70,6.09994E+20,24,4,576,0,
70,6.41676E+20,24,4,576,0,
70,7.41141E+20,24,4,576,2,
70,6.38414E+20,24,4,576,1,
70,6.32051E+20,24,4,576,1,
70,6.31125E+20,24,4,576,0,
70,9.38312E+20,24,4,576,0,
70,9.95308E+20,24,4,576,0,
70,7.27638E+20,24,4,576,0,
70,8.69176E+20,24,4,576,0,
70,5.91292E+20,24,4,576,0,
70,7.69334E+20,24,4,576,0,
70,8.98798E+20,24,4,576,0,
70,6.10922E+20,24,4,576,1,
70,6.37297E+20,24,4,576,0,
70,7.90053E+20,24,4,576,0,
70,6.04192E+20,24,4,576,0,
70,6.64674E+20,24,4,576,1,
70,6.21413E+20,24,4,576,0,
70,6.45676E+20,24,4,576,0,
70,8.60988E+20,24,4,576,1,
70,6.78775E+20,24,4,576,0,
70,7.53114E+20,24,4,576,1,
70,7.9643E+20,24,4,576,0,
70,6.90417E+20,24,4,576,1,
70,7.54527E+20,24,4,576,1,
70,6.23113E+20,24,4,576,0,
70,6.61069E+20,24,4,576,0,
70,6.36289E+20,24,4,576,0,
70,1.00553E+21,24,4,576,0,
70,1.00906E+21,24,4,576,0,
70,6.86233E+20,24,4,576,0,
70,1.06256E+21,24,4,576,0,
70,6.41491E+20,24,4,576,0,
70,5.98193E+20,24,4,576,0,
70,8.59162E+20,24,4,576,0,
70,6.17739E+20,24,4,576,0,
70,6.37123E+20,24,4,576,1,
70,7.63374E+20,24,4,576,0,
70,6.99978E+20,24,4,576,2,
70,9.04177E+20,24,4,576,0,
70,7.87125E+20,24,4,576,0,
70,9.66231E+20,24,4,576,1,
70,7.47083E+20,24,4,576,1,
70,8.06596E+20,24,4,576,0,
70,8.09793E+20,24,4,576,0,
70,6.36356E+20,24,4,576,1,
70,6.82498E+20,24,4,576,0,
70,7.61897E+20,24,4,576,1,
70,8.59154E+20,24,4,576,0,
70,1.01718E+21,24,4,576,0,
70,8.93604E+20,24,4,576,0,
70,9.00784E+20,24,4,576,0,
70,7.40323E+20,24,4,576,0,
70,6.58335E+20,24,4,576,0,
70,6.83251E+20,24,4,576,0,
70,5.97835E+20,24,4,576,0,
70,8.70032E+20,24,4,576,1,
70,6.38285E+20,24,4,576,1,
70,6.58507E+20,24,4,576,0,
70,8.4823E+20,24,4,576,0,
70,6.49474E+20,24,4,576,1,
70,5.94021E+20,24,4,576,0,
70,6.2949E+20,24,4,576,1,
70,6.75639E+20,24,4,576,0,
70,7.52885E+20,24,4,576,0,
70,6.61668E+20,24,4,576,1,
70,1.04448E+21,24,4,576,1,
70,7.02382E+20,24,4,576,0,
70,6.95739E+20,24,4,576,1,
70,6.69138E+20,24,4,576,1,
70,1.17704E+21,24,4,576,0,
70,5.95354E+20,24,4,576,0,
70,6.06086E+20,24,4,576,0,
70,8.82901E+20,24,4,576,1,
70,8.07652E+20,24,4,576,1,
70,6.82737E+20,24,4,576,0,
70,8.56196E+20,24,4,576,2,
70,7.39908E+20,24,4,576,0,
70,9.56849E+20,24,4,576,0,
70,1.01166E+21,24,4,576,0,
70,6.5332E+20,24,4,576,0,
70,7.02102E+20,24,4,576,0,
70,7.33711E+20,24,4,576,0,
70,7.96774E+20,24,4,576,0,
70,8.62642E+20,24,4,576,0,
70,7.4518E+20,24,4,576,0,
70,5.94007E+20,24,4,576,1,
70,7.15285E+20,24,4,576,0,
70,6.17875E+20,24,4,576,1,
70,6.84304E+20,24,4,576,0,
70,6.30673E+20,24,4,576,0,
70,6.3244E+20,24,4,576,0,
70,1.04185E+21,24,4,576,0,
70,6.68381E+20,24,4,576,0,
70,6.6485E+20,24,4,576,0,
70,6.58771E+20,24,4,576,1,
70,6.12648E+20,24,4,576,0,
70,6.97848E+20,24,4,576,0,
70,8.79403E+20,24,4,576,0,
70,7.35815E+20,24,4,576,0,
70,7.88171E+20,24,4,576,0,
70,6.40471E+20,24,4,576,0,
70,6.65571E+20,24,4,576,0,
70,1.10384E+21,24,4,576,0,
70,8.14682E+20,24,4,576,0,
70,6.86424E+20,24,4,576,0,
70,6.41077E+20,24,4,576,0,
70,6.15052E+20,24,4,576,0,
70,1.17136E+21,24,4,576,0,
70,6.364E+20,24,4,576,0,
70,6.68028E+20,24,4,576,0,
70,6.45345E+20,24,4,576,1,
70,6.5776E+20,24,4,576,0,
70,8.33646E+20,24,4,576,0,
70,8.2598E+20,24,4,576,1,
70,7.87532E+20,24,4,576,0,
70,7.4879E+20,24,4,576,1,
70,6.1903E+20,24,4,576,2,
70,6.31112E+20,24,4,576,1,
70,6.24442E+20,24,4,576,0,
70,8.1562E+20,24,4,576,2,
70,8.72976E+20,24,4,576,0,
70,7.04486E+20,24,4,576,0,
70,6.44051E+20,24,4,576,0,
70,1.06738E+21,24,4,576,1,
70,7.34588E+20,24,4,576,0,
70,1.0112E+21,24,4,576,0,
70,6.18772E+20,24,4,576,0,
70,9.93661E+20,24,4,576,0,
70,8.18945E+20,24,4,576,1,
70,6.15779E+20,24,4,576,0,
70,9.99207E+20,24,4,576,0,
70,5.98658E+20,24,4,576,0,
70,9.04126E+20,24,4,576,0,
70,1.01196E+21,24,4,576,1,
70,7.45529E+20,24,4,576,0,
70,7.98028E+20,24,4,576,1,
70,7.87702E+20,24,4,576,0,
70,8.63859E+20,24,4,576,1,
70,6.31964E+20,24,4,576,0,
70,6.69666E+20,24,4,576,0,
70,8.20463E+20,24,4,576,0,
70,8.23654E+20,24,4,576,0,
70,6.61962E+20,24,4,576,0,
70,8.03678E+20,24,4,576,0,
70,8.64214E+20,24,4,576,0,
70,9.92356E+20,24,4,576,0,
70,9.32283E+20,24,4,576,0,
70,8.92957E+20,24,4,576,0,
70,7.13122E+20,24,4,576,0,
70,8.43011E+20,24,4,576,0,
70,7.95048E+20,24,4,576,0,
70,6.30991E+20,24,4,576,0,
70,7.64162E+20,24,4,576,1,
70,6.11376E+20,24,4,576,0,
70,9.49946E+20,24,4,576,1,
70,5.92856E+20,24,4,576,1,
70,6.99989E+20,24,4,576,0,
70,8.35398E+20,24,4,576,0,
70,9.1366E+20,24,4,576,1,
70,9.24475E+20,24,4,576,0,
70,7.85093E+20,24,4,576,0,
70,7.45863E+20,24,4,576,0,
70,6.09291E+20,24,4,576,0,
70,6.22676E+20,24,4,576,0,
70,7.02309E+20,24,4,576,0,
70,6.92384E+20,24,4,576,0,
70,7.86353E+20,24,4,576,1,
70,6.35401E+20,24,4,576,0,
70,5.9089E+20,24,4,576,0,
70,7.77464E+20,24,4,576,0,
70,6.20757E+20,24,4,576,0,
70,8.09346E+20,24,4,576,0,
70,6.70856E+20,24,4,576,0,
70,9.31881E+20,24,4,576,0,
70,7.4387E+20,24,4,576,0,
70,1.04382E+21,24,4,576,0,
70,8.25573E+20,24,4,576,1,
70,7.34248E+20,24,4,576,1,
70,8.30018E+20,24,4,576,0,
70,7.31621E+20,24,4,576,1,
70,7.52709E+20,24,4,576,0,
70,8.69523E+20,24,4,576,0,
70,8.87869E+20,24,4,576,0,
70,8.3892E+20,24,4,576,0,
70,8.90816E+20,24,4,576,0,
70,1.00056E+21,24,4,576,0,
70,5.92812E+20,24,4,576,1,
70,9.73468E+20,24,4,576,0,
70,8.36304E+20,24,4,576,0,
70,7.55076E+20,24,4,576,0,
70,7.91199E+20,24,4,576,0,
70,7.97438E+20,24,4,576,0,
70,6.14001E+20,24,4,576,0,
70,7.90934E+20,24,4,576,0,
70,6.47337E+20,24,4,576,0,
70,6.07713E+20,24,4,576,0,
70,7.87311E+20,24,4,576,0,
70,6.64528E+20,24,4,576,0,
70,7.8746E+20,24,4,576,0,
70,7.43729E+20,24,4,576,0,
70,8.77924E+20,24,4,576,0,
70,7.08754E+20,24,4,576,0,
70,9.01639E+20,24,4,576,0,
70,8.33947E+20,24,4,576,0,
70,1.05037E+21,24,4,576,0,
70,6.61794E+20,24,4,576,1,
70,7.4286E+20,24,4,576,0,
70,6.98347E+20,24,4,576,0,
70,7.21927E+20,24,4,576,0,
70,6.09915E+20,24,4,576,0,
70,7.61623E+20,24,4,576,0,
70,6.19707E+20,24,4,576,1,
70,8.22221E+20,24,4,576,0,
70,6.77196E+20,24,4,576,0,
80,8.28839E+23,27,4,729,0,
80,8.52362E+23,27,4,729,0,
80,7.47344E+23,27,4,729,0,
80,8.51637E+23,27,4,729,0,
80,8.54206E+23,27,4,729,0,
80,6.84892E+23,27,4,729,0,
80,7.63295E+23,27,4,729,0,
80,7.73019E+23,27,4,729,0,
80,1.0803E+24,27,4,729,0,
80,6.40366E+23,27,4,729,0,
80,6.89912E+23,27,4,729,0,
80,9.57919E+23,27,4,729,0,
80,8.94139E+23,27,4,729,0,
80,6.53906E+23,27,4,729,0,
80,7.76464E+23,27,4,729,0,
80,7.40192E+23,27,4,729,0,
80,6.71302E+23,27,4,729,0,
80,8.02317E+23,27,4,729,0,
80,6.5193E+23,27,4,729,0,
80,9.45072E+23,27,4,729,0,
80,9.33725E+23,27,4,729,0,
80,8.80808E+23,27,4,729,1,
80,7.26347E+23,27,4,729,0,
80,8.50906E+23,27,4,729,0,
80,7.04983E+23,27,4,729,0,
80,9.9195E+23,27,4,729,0,
80,9.1409E+23,27,4,729,0,
80,8.69129E+23,27,4,729,0,
80,6.40448E+23,27,4,729,0,
80,7.42104E+23,27,4,729,0,
80,6.0967E+23,27,4,729,1,
80,6.17294E+23,27,4,729,0,
